nace_r2,indic_sb,geo,TIME_PERIOD,OBS_VALUE
B-N_S95_X_K,V11110,BG,2015,326219.0
B-N_S95_X_K,V11110,BG,2016,336041.0
B-N_S95_X_K,V11110,BG,2017,340487.0
B-N_S95_X_K,V11110,BG,2018,343769.0
B-N_S95_X_K,V11110,BG,2019,348667.0
B-N_S95_X_K,V11110,BG,2020,341227.0
B-N_S95_X_K,V11110,CH,2011,134649.0
B-N_S95_X_K,V11110,CH,2012,134267.0
B-N_S95_X_K,V11110,CH,2013,143381.0
B-N_S95_X_K,V11110,CH,2014,146860.0
B-N_S95_X_K,V11110,CH,2015,142775.0
B-N_S95_X_K,V11110,CH,2016,141383.0
B-N_S95_X_K,V11110,CH,2017,141821.0
B-N_S95_X_K,V11110,CH,2018,140989.0
B-N_S95_X_K,V11110,CH,2019,142016.0
B-N_S95_X_K,V11110,CH,2020,144048.0
B-N_S95_X_K,V11110,CY,2011,48507.0
B-N_S95_X_K,V11110,CY,2012,48539.0
B-N_S95_X_K,V11110,CY,2013,47014.0
B-N_S95_X_K,V11110,CY,2014,46936.0
B-N_S95_X_K,V11110,CY,2015,48330.0
B-N_S95_X_K,V11110,CY,2016,50017.0
B-N_S95_X_K,V11110,CY,2017,52657.0
B-N_S95_X_K,V11110,CY,2018,55271.0
B-N_S95_X_K,V11110,CY,2019,57848.0
B-N_S95_X_K,V11110,CY,2020,59076.0
B-N_S95_X_K,V11110,CZ,2011,1004565.0
B-N_S95_X_K,V11110,CZ,2012,1007441.0
B-N_S95_X_K,V11110,CZ,2013,988746.0
B-N_S95_X_K,V11110,CZ,2014,995754.0
B-N_S95_X_K,V11110,CZ,2015,1001048.0
B-N_S95_X_K,V11110,CZ,2016,1018473.0
B-N_S95_X_K,V11110,CZ,2017,1019773.0
B-N_S95_X_K,V11110,CZ,2018,1043330.0
B-N_S95_X_K,V11110,CZ,2019,1058776.0
B-N_S95_X_K,V11110,CZ,2020,1068446.0
B-N_S95_X_K,V11110,DE,2011,2158094.0
B-N_S95_X_K,V11110,DE,2012,2189737.0
B-N_S95_X_K,V11110,DE,2013,2193135.0
B-N_S95_X_K,V11110,DE,2014,2510379.0
B-N_S95_X_K,V11110,DE,2015,2408341.0
B-N_S95_X_K,V11110,DE,2016,2467686.0
B-N_S95_X_K,V11110,DE,2017,2504371.0
B-N_S95_X_K,V11110,DE,2018,2600926.0
B-N_S95_X_K,V11110,DE,2019,2592680.0
B-N_S95_X_K,V11110,DE,2020,2485804.0
B-N_S95_X_K,V11110,DK,2011,213398.0
B-N_S95_X_K,V11110,DK,2012,213358.0
B-N_S95_X_K,V11110,DK,2013,211401.0
B-N_S95_X_K,V11110,DK,2014,212740.0
B-N_S95_X_K,V11110,DK,2015,210726.0
B-N_S95_X_K,V11110,DK,2016,218549.0
B-N_S95_X_K,V11110,DK,2017,223360.0
B-N_S95_X_K,V11110,DK,2018,225617.0
B-N_S95_X_K,V11110,DK,2019,228443.0
B-N_S95_X_K,V11110,DK,2020,229246.0
B-N_S95_X_K,V11110,EE,2011,54933.0
B-N_S95_X_K,V11110,EE,2012,58408.0
B-N_S95_X_K,V11110,EE,2013,62610.0
B-N_S95_X_K,V11110,EE,2014,64040.0
B-N_S95_X_K,V11110,EE,2015,68124.0
B-N_S95_X_K,V11110,EE,2016,70617.0
B-N_S95_X_K,V11110,EE,2017,75788.0
B-N_S95_X_K,V11110,EE,2018,77499.0
B-N_S95_X_K,V11110,EE,2019,82263.0
B-N_S95_X_K,V11110,EE,2020,85480.0
B-N_S95_X_K,V11110,EL,2011,749986.0
B-N_S95_X_K,V11110,EL,2012,726581.0
B-N_S95_X_K,V11110,EL,2013,698659.0
B-N_S95_X_K,V11110,EL,2014,839849.0
B-N_S95_X_K,V11110,EL,2015,789977.0
B-N_S95_X_K,V11110,EL,2016,794007.0
B-N_S95_X_K,V11110,EL,2017,719506.0
B-N_S95_X_K,V11110,EL,2018,708699.0
B-N_S95_X_K,V11110,EL,2019,717680.0
B-N_S95_X_K,V11110,EL,2020,711171.0
B-N_S95_X_K,V11110,ES,2011,2429629.0
B-N_S95_X_K,V11110,ES,2012,2385077.0
B-N_S95_X_K,V11110,ES,2013,2354948.0
B-N_S95_X_K,V11110,ES,2014,2377191.0
B-N_S95_X_K,V11110,ES,2015,2465540.0
B-N_S95_X_K,V11110,ES,2016,2682905.0
B-N_S95_X_K,V11110,ES,2017,2661427.0
B-N_S95_X_K,V11110,ES,2018,2650529.0
B-N_S95_X_K,V11110,ES,2019,2692956.0
B-N_S95_X_K,V11110,ES,2020,2683786.0
B-N_S95_X_K,V11110,EU27_2020,2011,20410139.0
B-N_S95_X_K,V11110,EU27_2020,2012,20737271.0
B-N_S95_X_K,V11110,EU27_2020,2013,20884125.0
B-N_S95_X_K,V11110,EU27_2020,2014,21708667.0
B-N_S95_X_K,V11110,EU27_2020,2015,21559382.0
B-N_S95_X_K,V11110,EU27_2020,2016,22309822.0
B-N_S95_X_K,V11110,EU27_2020,2017,22234234.0
B-N_S95_X_K,V11110,EU27_2020,2018,22710033.0
B-N_S95_X_K,V11110,EU27_2020,2019,23168929.0
B-N_S95_X_K,V11110,EU27_2020,2020,23382451.0
B-N_S95_X_K,V11110,EU28,2011,22106728.0
B-N_S95_X_K,V11110,EU28,2012,22440833.0
B-N_S95_X_K,V11110,EU28,2013,22666019.0
B-N_S95_X_K,V11110,EU28,2014,23550382.0
B-N_S95_X_K,V11110,EU28,2015,23500331.0
B-N_S95_X_K,V11110,EU28,2016,24425954.0
B-N_S95_X_K,V11110,EU28,2017,24378356.0
B-N_S95_X_K,V11110,EU28,2018,24900208.0
B-N_S95_X_K,V11110,FI,2011,225913.0
B-N_S95_X_K,V11110,FI,2012,226373.0
B-N_S95_X_K,V11110,FI,2013,232234.0
B-N_S95_X_K,V11110,FI,2014,229248.0
B-N_S95_X_K,V11110,FI,2015,229096.0
B-N_S95_X_K,V11110,FI,2016,228616.0
B-N_S95_X_K,V11110,FI,2017,230879.0
B-N_S95_X_K,V11110,FI,2018,229601.0
B-N_S95_X_K,V11110,FI,2019,232791.0
B-N_S95_X_K,V11110,FI,2020,236038.0
B-N_S95_X_K,V11110,FR,2011,2567431.0
B-N_S95_X_K,V11110,FR,2012,2882419.0
B-N_S95_X_K,V11110,FR,2013,3016704.0
B-N_S95_X_K,V11110,FR,2014,3188138.0
B-N_S95_X_K,V11110,FR,2015,2908814.0
B-N_S95_X_K,V11110,FR,2016,3058220.0
B-N_S95_X_K,V11110,FR,2017,2783993.0
B-N_S95_X_K,V11110,FR,2018,2860378.0
B-N_S95_X_K,V11110,FR,2019,2968182.0
B-N_S95_X_K,V11110,FR,2020,3084048.0
B-N_S95_X_K,V11110,HR,2011,153687.0
B-N_S95_X_K,V11110,HR,2012,148573.0
B-N_S95_X_K,V11110,HR,2013,146627.0
B-N_S95_X_K,V11110,HR,2014,147337.0
B-N_S95_X_K,V11110,HR,2015,146637.0
B-N_S95_X_K,V11110,HR,2016,147481.0
B-N_S95_X_K,V11110,HR,2017,149324.0
B-N_S95_X_K,V11110,HR,2018,153359.0
B-N_S95_X_K,V11110,HR,2019,182394.0
B-N_S95_X_K,V11110,HR,2020,180537.0
B-N_S95_X_K,V11110,HU,2011,550259.0
B-N_S95_X_K,V11110,HU,2012,528519.0
B-N_S95_X_K,V11110,HU,2013,499842.0
B-N_S95_X_K,V11110,HU,2014,514537.0
B-N_S95_X_K,V11110,HU,2015,536610.0
B-N_S95_X_K,V11110,HU,2016,551173.0
B-N_S95_X_K,V11110,HU,2017,570005.0
B-N_S95_X_K,V11110,HU,2018,599547.0
B-N_S95_X_K,V11110,HU,2019,647091.0
B-N_S95_X_K,V11110,HU,2020,668796.0
B-N_S95_X_K,V11110,IE,2011,235349.0
B-N_S95_X_K,V11110,IE,2012,238621.0
B-N_S95_X_K,V11110,IE,2013,237616.0
B-N_S95_X_K,V11110,IE,2014,233193.0
B-N_S95_X_K,V11110,IE,2015,243433.0
B-N_S95_X_K,V11110,IE,2016,245059.0
B-N_S95_X_K,V11110,IE,2017,264734.0
B-N_S95_X_K,V11110,IE,2018,263309.0
B-N_S95_X_K,V11110,IE,2019,265963.0
B-N_S95_X_K,V11110,IE,2020,271692.0
B-N_S95_X_K,V11110,IS,2016,27425.0
B-N_S95_X_K,V11110,IS,2017,28563.0
B-N_S95_X_K,V11110,IS,2018,28820.0
B-N_S95_X_K,V11110,IS,2019,29615.0
B-N_S95_X_K,V11110,IS,2020,30023.0
B-N_S95_X_K,V11110,IT,2011,3843454.0
B-N_S95_X_K,V11110,IT,2012,3825458.0
B-N_S95_X_K,V11110,IT,2013,3770844.0
B-N_S95_X_K,V11110,IT,2014,3715164.0
B-N_S95_X_K,V11110,IT,2015,3683127.0
B-N_S95_X_K,V11110,IT,2016,3719596.0
B-N_S95_X_K,V11110,IT,2017,3712043.0
B-N_S95_X_K,V11110,IT,2018,3697955.0
B-N_S95_X_K,V11110,IT,2019,3616916.0
B-N_S95_X_K,V11110,IT,2020,3640489.0
B-N_S95_X_K,V11110,LT,2011,127513.0
B-N_S95_X_K,V11110,LT,2012,141890.0
B-N_S95_X_K,V11110,LT,2013,153251.0
B-N_S95_X_K,V11110,LT,2014,174610.0
B-N_S95_X_K,V11110,LT,2015,186468.0
B-N_S95_X_K,V11110,LT,2016,192557.0
B-N_S95_X_K,V11110,LT,2017,202522.0
B-N_S95_X_K,V11110,LT,2018,211111.0
B-N_S95_X_K,V11110,LT,2019,219906.0
B-N_S95_X_K,V11110,LT,2020,228299.0
B-N_S95_X_K,V11110,LU,2011,29165.0
B-N_S95_X_K,V11110,LU,2012,29265.0
B-N_S95_X_K,V11110,LU,2013,30799.0
B-N_S95_X_K,V11110,LU,2014,31385.0
B-N_S95_X_K,V11110,LU,2015,31926.0
B-N_S95_X_K,V11110,LU,2016,32278.0
B-N_S95_X_K,V11110,LU,2017,33741.0
B-N_S95_X_K,V11110,LU,2018,34347.0
B-N_S95_X_K,V11110,LU,2019,36261.0
B-N_S95_X_K,V11110,LU,2020,36667.0
B-N_S95_X_K,V11110,LV,2011,79234.0
B-N_S95_X_K,V11110,LV,2012,91939.0
B-N_S95_X_K,V11110,LV,2013,97122.0
B-N_S95_X_K,V11110,LV,2014,100491.0
B-N_S95_X_K,V11110,LV,2015,109642.0
B-N_S95_X_K,V11110,LV,2016,115476.0
B-N_S95_X_K,V11110,LV,2017,112867.0
B-N_S95_X_K,V11110,LV,2018,112728.0
B-N_S95_X_K,V11110,LV,2019,111646.0
B-N_S95_X_K,V11110,LV,2020,111153.0
B-N_S95_X_K,V11110,MK,2011,53645.0
B-N_S95_X_K,V11110,MK,2012,54392.0
B-N_S95_X_K,V11110,MK,2013,54305.0
B-N_S95_X_K,V11110,MK,2014,53749.0
B-N_S95_X_K,V11110,MK,2015,54738.0
B-N_S95_X_K,V11110,MK,2016,55469.0
B-N_S95_X_K,V11110,MK,2017,55359.0
B-N_S95_X_K,V11110,MK,2018,58231.0
B-N_S95_X_K,V11110,MK,2019,58765.0
B-N_S95_X_K,V11110,MT,2011,27664.0
B-N_S95_X_K,V11110,MT,2012,26796.0
B-N_S95_X_K,V11110,MT,2013,25333.0
B-N_S95_X_K,V11110,MT,2014,26193.0
B-N_S95_X_K,V11110,MT,2015,26059.0
B-N_S95_X_K,V11110,MT,2016,29047.0
B-N_S95_X_K,V11110,MT,2017,28615.0
B-N_S95_X_K,V11110,MT,2018,30735.0
B-N_S95_X_K,V11110,MT,2019,31615.0
B-N_S95_X_K,V11110,MT,2020,30950.0
B-N_S95_X_K,V11110,NL,2011,803873.0
B-N_S95_X_K,V11110,NL,2012,862697.0
B-N_S95_X_K,V11110,NL,2013,1029153.0
B-N_S95_X_K,V11110,NL,2014,1054562.0
B-N_S95_X_K,V11110,NL,2015,1092243.0
B-N_S95_X_K,V11110,NL,2016,1134681.0
B-N_S95_X_K,V11110,NL,2017,1160015.0
B-N_S95_X_K,V11110,NL,2018,1223491.0
B-N_S95_X_K,V11110,NL,2019,1294642.0
B-N_S95_X_K,V11110,NL,2020,1362947.0
B-N_S95_X_K,V11110,NO,2011,272264.0
B-N_S95_X_K,V11110,NO,2012,278901.0
B-N_S95_X_K,V11110,NO,2013,282046.0
B-N_S95_X_K,V11110,NO,2014,286253.0
B-N_S95_X_K,V11110,NO,2015,293403.0
B-N_S95_X_K,V11110,NO,2016,296423.0
B-N_S95_X_K,V11110,NO,2017,296346.0
B-N_S95_X_K,V11110,NO,2018,277651.0
B-N_S95_X_K,V11110,NO,2019,300283.0
B-N_S95_X_K,V11110,NO,2020,304191.0
B-N_S95_X_K,V11110,PL,2011,1523418.0
B-N_S95_X_K,V11110,PL,2012,1519904.0
B-N_S95_X_K,V11110,PL,2013,1493431.0
B-N_S95_X_K,V11110,PL,2014,1549326.0
B-N_S95_X_K,V11110,PL,2015,1606559.0
B-N_S95_X_K,V11110,PL,2016,1694912.0
B-N_S95_X_K,V11110,PL,2017,1744285.0
B-N_S95_X_K,V11110,PL,2018,1960361.0
B-N_S95_X_K,V11110,PL,2019,2022248.0
B-N_S95_X_K,V11110,PL,2020,2066209.0
B-N_S95_X_K,V11110,PT,2011,830957.0
B-N_S95_X_K,V11110,PT,2012,793059.0
B-N_S95_X_K,V11110,PT,2013,777346.0
B-N_S95_X_K,V11110,PT,2014,782764.0
B-N_S95_X_K,V11110,PT,2015,807183.0
B-N_S95_X_K,V11110,PT,2016,833028.0
B-N_S95_X_K,V11110,PT,2017,868079.0
B-N_S95_X_K,V11110,PT,2018,895848.0
B-N_S95_X_K,V11110,PT,2019,930303.0
B-N_S95_X_K,V11110,PT,2020,916292.0
B-N_S95_X_K,V11110,RO,2011,408951.0
B-N_S95_X_K,V11110,RO,2012,425731.0
B-N_S95_X_K,V11110,RO,2013,436153.0
B-N_S95_X_K,V11110,RO,2014,455852.0
B-N_S95_X_K,V11110,RO,2015,458122.0
B-N_S95_X_K,V11110,RO,2016,465607.0
B-N_S95_X_K,V11110,RO,2017,485215.0
B-N_S95_X_K,V11110,RO,2018,501974.0
B-N_S95_X_K,V11110,RO,2019,516703.0
B-N_S95_X_K,V11110,RO,2020,541144.0
B-N_S95_X_K,V11110,RS,2016,90905.0
B-N_S95_X_K,V11110,RS,2017,85546.0
B-N_S95_X_K,V11110,RS,2018,87407.0
B-N_S95_X_K,V11110,RS,2019,88224.0
B-N_S95_X_K,V11110,RS,2020,90111.0
B-N_S95_X_K,V11110,SE,2011,646797.0
B-N_S95_X_K,V11110,SE,2012,661822.0
B-N_S95_X_K,V11110,SE,2013,662935.0
B-N_S95_X_K,V11110,SE,2014,673218.0
B-N_S95_X_K,V11110,SE,2015,686432.0
B-N_S95_X_K,V11110,SE,2016,703035.0
B-N_S95_X_K,V11110,SE,2017,712144.0
B-N_S95_X_K,V11110,SE,2018,638725.0
B-N_S95_X_K,V11110,SE,2019,647793.0
B-N_S95_X_K,V11110,SE,2020,658843.0
B-N_S95_X_K,V11110,SI,2011,117481.0
B-N_S95_X_K,V11110,SI,2012,119644.0
B-N_S95_X_K,V11110,SI,2013,126762.0
B-N_S95_X_K,V11110,SI,2014,130088.0
B-N_S95_X_K,V11110,SI,2015,134727.0
B-N_S95_X_K,V11110,SI,2016,138923.0
B-N_S95_X_K,V11110,SI,2017,142153.0
B-N_S95_X_K,V11110,SI,2018,145716.0
B-N_S95_X_K,V11110,SI,2019,149024.0
B-N_S95_X_K,V11110,SI,2020,150261.0
B-N_S95_X_K,V11110,SK,2011,414905.0
B-N_S95_X_K,V11110,SK,2012,398392.0
B-N_S95_X_K,V11110,SK,2013,393203.0
B-N_S95_X_K,V11110,SK,2014,420727.0
B-N_S95_X_K,V11110,SK,2015,429524.0
B-N_S95_X_K,V11110,SK,2016,446280.0
B-N_S95_X_K,V11110,SK,2017,471691.0
B-N_S95_X_K,V11110,SK,2018,493636.0
B-N_S95_X_K,V11110,SK,2019,512082.0
B-N_S95_X_K,V11110,SK,2020,518497.0
B-N_S95_X_K,V11110,UK,2011,1696589.0
B-N_S95_X_K,V11110,UK,2012,1703562.0
B-N_S95_X_K,V11110,UK,2013,1781894.0
B-N_S95_X_K,V11110,UK,2014,1841715.0
B-N_S95_X_K,V11110,UK,2015,1940949.0
B-N_S95_X_K,V11110,UK,2016,2116132.0
B-N_S95_X_K,V11110,UK,2017,2144122.0
B-N_S95_X_K,V11110,UK,2018,2190175.0
B-N_S95_X_K,V12110,AT,2011,630672.3
B-N_S95_X_K,V12110,AT,2012,648491.9
B-N_S95_X_K,V12110,AT,2013,651838.4
B-N_S95_X_K,V12110,AT,2014,652282.4
B-N_S95_X_K,V12110,AT,2015,653111.0
B-N_S95_X_K,V12110,AT,2016,666623.8
B-N_S95_X_K,V12110,AT,2017,707721.2
B-N_S95_X_K,V12110,AT,2018,737701.3
B-N_S95_X_K,V12110,AT,2019,760213.2
B-N_S95_X_K,V12110,AT,2020,720519.6
B-N_S95_X_K,V12110,BA,2014,30080.7
B-N_S95_X_K,V12110,BA,2015,31105.1
B-N_S95_X_K,V12110,BA,2016,31332.2
B-N_S95_X_K,V12110,BA,2017,33946.3
B-N_S95_X_K,V12110,BA,2018,36390.1
B-N_S95_X_K,V12110,BA,2019,37655.6
B-N_S95_X_K,V12110,BA,2020,34722.0
B-N_S95_X_K,V12110,BE,2011,980256.5
B-N_S95_X_K,V12110,BE,2012,987407.8
B-N_S95_X_K,V12110,BE,2013,982548.3
B-N_S95_X_K,V12110,BE,2014,992182.4
B-N_S95_X_K,V12110,BE,2015,989196.6
B-N_S95_X_K,V12110,BE,2016,1030866.6
B-N_S95_X_K,V12110,BE,2017,1071013.5
B-N_S95_X_K,V12110,BE,2018,1048423.5
B-N_S95_X_K,V12110,BE,2019,1104177.1
B-N_S95_X_K,V12110,BE,2020,1039288.0
B-N_S95_X_K,V12110,BG,2011,103340.7
B-N_S95_X_K,V12110,BG,2012,108646.0
B-N_S95_X_K,V12110,BG,2013,110001.9
B-N_S95_X_K,V12110,BG,2014,113946.4
B-N_S95_X_K,V12110,BG,2015,121307.9
B-N_S95_X_K,V12110,BG,2016,120068.1
B-N_S95_X_K,V12110,BG,2017,132462.7
B-N_S95_X_K,V12110,BG,2018,141152.4
B-N_S95_X_K,V12110,BG,2019,151932.7
B-N_S95_X_K,V12110,BG,2020,148134.6
B-N_S95_X_K,V12110,CH,2011,1673848.7
B-N_S95_X_K,V12110,CH,2012,1805017.3
B-N_S95_X_K,V12110,CH,2013,2017642.6
B-N_S95_X_K,V12110,CH,2014,1972200.6
B-N_S95_X_K,V12110,CH,2015,1929683.5
B-N_S95_X_K,V12110,CH,2016,1729470.9
B-N_S95_X_K,V12110,CH,2017,2055020.8
B-N_S95_X_K,V12110,CH,2018,2268603.1
B-N_S95_X_K,V12110,CH,2019,2125535.8
B-N_S95_X_K,V12110,CH,2020,1957062.1
B-N_S95_X_K,V12110,CY,2011,28294.4
B-N_S95_X_K,V12110,CY,2012,27044.5
B-N_S95_X_K,V12110,CY,2013,24900.9
B-N_S95_X_K,V12110,CY,2014,24797.4
B-N_S95_X_K,V12110,CY,2015,25582.1
B-N_S95_X_K,V12110,CY,2016,27642.0
B-N_S95_X_K,V12110,CY,2017,30901.5
B-N_S95_X_K,V12110,CY,2018,33787.1
B-N_S95_X_K,V12110,CY,2019,37060.7
B-N_S95_X_K,V12110,CY,2020,35210.2
B-N_S95_X_K,V12110,CZ,2011,446171.2
B-N_S95_X_K,V12110,CZ,2012,443620.6
B-N_S95_X_K,V12110,CZ,2013,430796.3
B-N_S95_X_K,V12110,CZ,2014,424269.5
B-N_S95_X_K,V12110,CZ,2015,444231.4
B-N_S95_X_K,V12110,CZ,2016,448126.0
B-N_S95_X_K,V12110,CZ,2017,495994.1
B-N_S95_X_K,V12110,CZ,2018,541086.5
B-N_S95_X_K,V12110,CZ,2019,561841.6
B-N_S95_X_K,V12110,CZ,2020,513426.4
B-N_S95_X_K,V12110,DE,2011,5569071.7
B-N_S95_X_K,V12110,DE,2012,5761414.6
B-N_S95_X_K,V12110,DE,2013,5773408.1
B-N_S95_X_K,V12110,DE,2014,5989536.5
B-N_S95_X_K,V12110,DE,2015,6024325.2
B-N_S95_X_K,V12110,DE,2016,6195443.3
B-N_S95_X_K,V12110,DE,2017,6573159.6
B-N_S95_X_K,V12110,DE,2018,6830400.5
B-N_S95_X_K,V12110,DE,2019,7026177.7
B-N_S95_X_K,V12110,DE,2020,6705217.4
B-N_S95_X_K,V12110,DK,2011,437171.2
B-N_S95_X_K,V12110,DK,2012,451664.9
B-N_S95_X_K,V12110,DK,2013,456340.9
B-N_S95_X_K,V12110,DK,2014,462892.5
B-N_S95_X_K,V12110,DK,2015,479463.6
B-N_S95_X_K,V12110,DK,2016,492217.6
B-N_S95_X_K,V12110,DK,2017,524798.0
B-N_S95_X_K,V12110,DK,2018,545330.4
B-N_S95_X_K,V12110,DK,2019,564958.6
B-N_S95_X_K,V12110,DK,2020,548623.5
B-N_S95_X_K,V12110,EE,2011,44494.6
B-N_S95_X_K,V12110,EE,2012,48289.8
B-N_S95_X_K,V12110,EE,2013,51341.6
B-N_S95_X_K,V12110,EE,2014,51496.7
B-N_S95_X_K,V12110,EE,2015,50820.2
B-N_S95_X_K,V12110,EE,2016,52986.1
B-N_S95_X_K,V12110,EE,2017,58858.0
B-N_S95_X_K,V12110,EE,2018,64982.4
B-N_S95_X_K,V12110,EE,2019,69331.7
B-N_S95_X_K,V12110,EE,2020,63465.6
B-N_S95_X_K,V12110,EL,2011,263603.7
B-N_S95_X_K,V12110,EL,2012,248167.4
B-N_S95_X_K,V12110,EL,2013,239428.9
B-N_S95_X_K,V12110,EL,2014,241574.7
B-N_S95_X_K,V12110,EL,2015,234133.5
B-N_S95_X_K,V12110,EL,2016,228250.1
B-N_S95_X_K,V12110,EL,2017,246060.3
B-N_S95_X_K,V12110,EL,2018,249650.9
B-N_S95_X_K,V12110,EL,2019,258852.8
B-N_S95_X_K,V12110,EL,2020,233195.1
B-N_S95_X_K,V12110,ES,2011,1790128.3
B-N_S95_X_K,V12110,ES,2012,1707743.2
B-N_S95_X_K,V12110,ES,2013,1650476.6
B-N_S95_X_K,V12110,ES,2014,1718929.2
B-N_S95_X_K,V12110,ES,2015,1789292.3
B-N_S95_X_K,V12110,ES,2016,1844571.3
B-N_S95_X_K,V12110,ES,2017,1971359.7
B-N_S95_X_K,V12110,ES,2018,2055805.0
B-N_S95_X_K,V12110,ES,2019,2140373.8
B-N_S95_X_K,V12110,ES,2020,1888813.5
B-N_S95_X_K,V12110,EU27_2020,2011,21983964.0
B-N_S95_X_K,V12110,EU27_2020,2012,22318790.0
B-N_S95_X_K,V12110,EU27_2020,2013,22146360.6
B-N_S95_X_K,V12110,EU27_2020,2014,22435578.3
B-N_S95_X_K,V12110,EU27_2020,2015,22921983.7
B-N_S95_X_K,V12110,EU27_2020,2016,23370358.0
B-N_S95_X_K,V12110,EU27_2020,2017,24640361.0
B-N_S95_X_K,V12110,EU27_2020,2018,25644826.3
B-N_S95_X_K,V12110,EU27_2020,2019,26494532.1
B-N_S95_X_K,V12110,EU27_2020,2020,24774209.7
B-N_S95_X_K,V12110,EU28,2011,25503210.2
B-N_S95_X_K,V12110,EU28,2012,26155757.0
B-N_S95_X_K,V12110,EU28,2013,26036735.4
B-N_S95_X_K,V12110,EU28,2014,26590742.0
B-N_S95_X_K,V12110,EU28,2015,27270280.7
B-N_S95_X_K,V12110,EU28,2016,27346551.4
B-N_S95_X_K,V12110,EU28,2017,28698249.3
B-N_S95_X_K,V12110,EU28,2018,29926599.3
B-N_S95_X_K,V12110,FI,2011,378736.9
B-N_S95_X_K,V12110,FI,2012,390154.0
B-N_S95_X_K,V12110,FI,2013,380899.6
B-N_S95_X_K,V12110,FI,2014,372016.7
B-N_S95_X_K,V12110,FI,2015,365782.1
B-N_S95_X_K,V12110,FI,2016,371260.9
B-N_S95_X_K,V12110,FI,2017,379828.0
B-N_S95_X_K,V12110,FI,2018,402030.6
B-N_S95_X_K,V12110,FI,2019,412620.3
B-N_S95_X_K,V12110,FI,2020,396726.9
B-N_S95_X_K,V12110,FR,2011,3621186.3
B-N_S95_X_K,V12110,FR,2012,3679043.0
B-N_S95_X_K,V12110,FR,2013,3668566.0
B-N_S95_X_K,V12110,FR,2014,3584491.7
B-N_S95_X_K,V12110,FR,2015,3624868.8
B-N_S95_X_K,V12110,FR,2016,3695932.1
B-N_S95_X_K,V12110,FR,2017,3731344.3
B-N_S95_X_K,V12110,FR,2018,3830389.4
B-N_S95_X_K,V12110,FR,2019,3940307.5
B-N_S95_X_K,V12110,FR,2020,3628816.2
B-N_S95_X_K,V12110,HR,2011,77419.0
B-N_S95_X_K,V12110,HR,2012,75231.0
B-N_S95_X_K,V12110,HR,2013,74880.2
B-N_S95_X_K,V12110,HR,2014,74562.1
B-N_S95_X_K,V12110,HR,2015,77670.3
B-N_S95_X_K,V12110,HR,2016,81158.7
B-N_S95_X_K,V12110,HR,2017,87298.8
B-N_S95_X_K,V12110,HR,2018,93810.8
B-N_S95_X_K,V12110,HR,2019,96752.0
B-N_S95_X_K,V12110,HR,2020,87046.6
B-N_S95_X_K,V12110,HU,2011,262065.4
B-N_S95_X_K,V12110,HU,2012,254233.4
B-N_S95_X_K,V12110,HU,2013,254863.3
B-N_S95_X_K,V12110,HU,2014,262975.1
B-N_S95_X_K,V12110,HU,2015,277689.5
B-N_S95_X_K,V12110,HU,2016,276633.3
B-N_S95_X_K,V12110,HU,2017,304789.8
B-N_S95_X_K,V12110,HU,2018,324310.3
B-N_S95_X_K,V12110,HU,2019,341386.1
B-N_S95_X_K,V12110,HU,2020,320080.9
B-N_S95_X_K,V12110,IE,2011,398424.3
B-N_S95_X_K,V12110,IE,2012,411831.3
B-N_S95_X_K,V12110,IE,2013,418460.4
B-N_S95_X_K,V12110,IE,2014,454806.4
B-N_S95_X_K,V12110,IE,2015,594681.4
B-N_S95_X_K,V12110,IE,2016,637743.9
B-N_S95_X_K,V12110,IE,2017,662152.4
B-N_S95_X_K,V12110,IE,2018,727950.2
B-N_S95_X_K,V12110,IE,2019,804925.0
B-N_S95_X_K,V12110,IE,2020,809680.1
B-N_S95_X_K,V12110,IS,2016,27455.7
B-N_S95_X_K,V12110,IS,2017,32151.5
B-N_S95_X_K,V12110,IS,2018,32723.9
B-N_S95_X_K,V12110,IS,2019,32018.3
B-N_S95_X_K,V12110,IS,2020,26202.8
B-N_S95_X_K,V12110,IT,2011,2918403.5
B-N_S95_X_K,V12110,IT,2012,2953718.8
B-N_S95_X_K,V12110,IT,2013,2864098.5
B-N_S95_X_K,V12110,IT,2014,2856858.4
B-N_S95_X_K,V12110,IT,2015,2887615.3
B-N_S95_X_K,V12110,IT,2016,2855371.2
B-N_S95_X_K,V12110,IT,2017,2943924.4
B-N_S95_X_K,V12110,IT,2018,3033061.2
B-N_S95_X_K,V12110,IT,2019,3057362.1
B-N_S95_X_K,V12110,IT,2020,2713560.0
B-N_S95_X_K,V12110,LT,2011,62272.0
B-N_S95_X_K,V12110,LT,2012,68094.9
B-N_S95_X_K,V12110,LT,2013,71893.9
B-N_S95_X_K,V12110,LT,2014,73175.7
B-N_S95_X_K,V12110,LT,2015,74018.1
B-N_S95_X_K,V12110,LT,2016,75808.8
B-N_S95_X_K,V12110,LT,2017,84327.0
B-N_S95_X_K,V12110,LT,2018,91926.3
B-N_S95_X_K,V12110,LT,2019,98132.3
B-N_S95_X_K,V12110,LT,2020,97135.9
B-N_S95_X_K,V12110,LU,2011,135074.8
B-N_S95_X_K,V12110,LU,2012,138640.6
B-N_S95_X_K,V12110,LU,2013,147342.2
B-N_S95_X_K,V12110,LU,2014,157209.5
B-N_S95_X_K,V12110,LU,2015,151364.8
